"X__deprecation_message__"	"ip"	"country_code"	"country_name"	"region_code"	"region_name"	"city"	"zip_code"	"time_zone"	"latitude"	"longitude"	"metro_code"	"servicio"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"14.231.224.12"	"VN"	"Vietnam"	"HN"	"Thanh Pho Ha Noi"	"Hanoi"	""	"Asia/Ho_Chi_Minh"	21.0333	105.85	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"196.12.14.158"	"ZM"	"Zambia"	""	""	""	""	"Africa/Lusaka"	-15	30	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"169.38.77.40"	"IN"	"India"	"TN"	"Tamil Nadu"	"Chennai"	"600053"	"Asia/Kolkata"	13.0833	80.2833	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"179.211.83.17"	"BR"	"Brazil"	"PB"	"Paraíba"	"João Pessoa"	""	"America/Fortaleza"	-7.1237	-34.8656	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"41.232.222.242"	"EG"	"Egypt"	"ALX"	"Alexandria"	"Alexandria"	""	"Africa/Cairo"	31.2156	29.9553	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"58.218.198.169"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"52.229.202.39"	"HK"	"Hong Kong"	"HCW"	"Central and Western District"	"Hong Kong"	""	"Asia/Hong_Kong"	22.2833	114.15	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.135.29.204"	"FR"	"France"	""	""	""	""	"Europe/Paris"	48.8582	2.3387	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"14.231.218.23"	"VN"	"Vietnam"	"HN"	"Thanh Pho Ha Noi"	"Hanoi"	""	"Asia/Ho_Chi_Minh"	21.0333	105.85	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"89.248.168.196"	"SC"	"Seychelles"	""	""	""	""	"Indian/Mahe"	-4.5834	55.6667	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"111.205.93.154"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"140.143.185.217"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.210.251.50"	"CN"	"China"	"ZJ"	"Zhejiang"	""	""	"Asia/Shanghai"	30.2936	120.1614	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"181.211.61.182"	"EC"	"Ecuador"	"P"	"Provincia de Pichincha"	"Quito"	""	"America/Guayaquil"	-0.2167	-78.5	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"77.81.238.80"	"IT"	"Italy"	"52"	"Tuscany"	"Arezzo"	"52100"	"Europe/Rome"	43.4167	11.8833	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"121.210.87.207"	"AU"	"Australia"	"NSW"	"New South Wales"	"Bondi"	"2026"	"Australia/Sydney"	-33.8917	151.2667	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"62.4.15.154"	"FR"	"France"	""	""	""	""	"Europe/Paris"	48.8582	2.3387	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"52.53.168.121"	"US"	"United States"	"CA"	"California"	"San Jose"	"95141"	"America/Los_Angeles"	37.3388	-121.8914	807	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"14.169.177.216"	"VN"	"Vietnam"	"SG"	"Ho Chi Minh City"	"Ho Chi Minh City"	""	"Asia/Ho_Chi_Minh"	10.8142	106.6438	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"54.152.82.90"	"US"	"United States"	"VA"	"Virginia"	"Ashburn"	"20149"	"America/New_York"	39.0481	-77.4729	511	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"163.172.73.18"	"FR"	"France"	""	""	""	""	"Europe/Paris"	48.8582	2.3387	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"111.40.120.33"	"CN"	"China"	"HL"	"Heilongjiang"	"Harbin"	""	"Asia/Shanghai"	45.75	126.65	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"152.240.109.117"	"BR"	"Brazil"	"BA"	"Bahia"	"Salvador"	""	"America/Bahia"	-12.9833	-38.5167	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"27.79.179.240"	"VN"	"Vietnam"	"HN"	"Thanh Pho Ha Noi"	"Hanoi"	""	"Asia/Ho_Chi_Minh"	21.0333	105.85	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"58.242.83.38"	"CN"	"China"	"AH"	"Anhui"	"Hefei"	""	"Asia/Shanghai"	31.8639	117.2808	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"178.238.238.148"	"DE"	"Germany"	""	""	""	""	""	51.2993	9.491	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"31.209.21.32"	"SE"	"Sweden"	"M"	"Skåne"	"Lund"	"220 02"	"Europe/Stockholm"	55.7	13.1833	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"203.239.46.64"	"KR"	"Republic of Korea"	""	""	""	""	"Asia/Seoul"	37.5112	126.9741	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"123.21.199.48"	"VN"	"Vietnam"	"SG"	"Ho Chi Minh City"	"Ho Chi Minh City"	""	"Asia/Ho_Chi_Minh"	10.8142	106.6438	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"186.104.217.160"	"CL"	"Chile"	"RM"	"Santiago Metropolitan"	"Santiago"	""	"America/Santiago"	-33.45	-70.6668	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"134.196.245.79"	"TH"	"Thailand"	"10"	"Bangkok"	"Bangkok"	"10700"	"Asia/Bangkok"	13.75	100.4833	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"80.12.89.91"	"FR"	"France"	"IDF"	"Île-de-France"	"Paris"	"75001"	"Europe/Paris"	48.8628	2.3292	0	"Ssh"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"142.44.196.194"	"CA"	"Canada"	"QC"	"Quebec"	"Montreal"	"H3A"	"America/Toronto"	45.504	-73.5748	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"187.1.34.137"	"BR"	"Brazil"	"MA"	"Maranhao"	"Ze Doca"	""	"America/Fortaleza"	-3.2747	-45.6583	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"41.223.132.244"	"SL"	"Sierra Leone"	""	""	""	""	"Africa/Freetown"	8.5	-11.5	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"123.20.174.90"	"VN"	"Vietnam"	"SG"	"Ho Chi Minh City"	"Ho Chi Minh City"	""	"Asia/Ho_Chi_Minh"	10.8142	106.6438	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"36.22.235.145"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"36.231.164.182"	"TW"	"Taiwan"	"TAO"	"Taoyuan"	"Taoyuan District"	""	"Asia/Taipei"	24.9896	121.3187	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"14.169.224.105"	"VN"	"Vietnam"	"SG"	"Ho Chi Minh City"	"Ho Chi Minh City"	""	"Asia/Ho_Chi_Minh"	10.8142	106.6438	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"106.110.200.8"	"CN"	"China"	"GD"	"Guangdong"	"Guangzhou"	""	"Asia/Shanghai"	23.1167	113.25	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"14.187.105.242"	"VN"	"Vietnam"	"SG"	"Ho Chi Minh City"	"Ho Chi Minh City"	""	"Asia/Ho_Chi_Minh"	10.8142	106.6438	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"183.144.220.42"	"CN"	"China"	"ZJ"	"Zhejiang"	"Shaoxing"	""	"Asia/Shanghai"	30.011	120.5715	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.40.238.181"	"CN"	"China"	"HA"	"Henan"	"Zhengzhou"	""	"Asia/Shanghai"	34.6836	113.5325	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"90.84.243.216"	"FR"	"France"	""	""	""	""	"Europe/Paris"	48.8582	2.3387	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"111.248.134.159"	"TW"	"Taiwan"	"HUA"	"Hualien"	"Hualien City"	""	"Asia/Taipei"	23.9769	121.6044	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"111.248.139.250"	"TW"	"Taiwan"	"HUA"	"Hualien"	"Hualien City"	""	"Asia/Taipei"	23.9769	121.6044	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"78.57.167.117"	"LT"	"Republic of Lithuania"	"TE"	"Telsiai"	"Telšiai"	"87001"	"Europe/Vilnius"	55.9814	22.2472	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"220.191.12.167"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"117.85.57.110"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.121.114.248"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"49.76.10.50"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"103.210.51.213"	"IN"	"India"	"GA"	"Goa"	"Calangute"	"403516"	"Asia/Kolkata"	15.5333	73.75	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"187.111.58.174"	"BR"	"Brazil"	"GO"	"Goias"	"Catalao"	""	"America/Sao_Paulo"	-18.1793	-47.9415	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"49.76.204.234"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.118.145.57"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.120.10.234"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"220.184.212.243"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"171.234.31.171"	"VN"	"Vietnam"	"HN"	"Thanh Pho Ha Noi"	"Hanoi"	""	"Asia/Ho_Chi_Minh"	21.0333	105.85	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"177.11.117.157"	"BR"	"Brazil"	"RS"	"Rio Grande do Sul"	"Alegrete"	""	"America/Sao_Paulo"	-29.7667	-55.7667	0	"Imap"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"49.76.124.183"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Imap"
